"activity" "subject" "subject.1" "activity.1" "TimeDomain_BodyAccelerometer-mean-X" "TimeDomain_BodyAccelerometer-mean-Y" "TimeDomain_BodyAccelerometer-mean-Z" "TimeDomain_BodyAccelerometer_StandardDeviation_X" "TimeDomain_BodyAccelerometer-correlation-X,Z" "TimeDomain_BodyAccelerometer-correlation-Y,Z" "TimeDomain_GravityAccelerometer-mean-X" "TimeDomain_GravityAccelerometer-mean-Y" "TimeDomain_GravityAccelerometer-mean-Z" "TimeDomain_GravityAccelerometer_StandardDeviation_X" "TimeDomain_GravityAccelerometer-correlation-X,Z" "TimeDomain_GravityAccelerometer-correlation-Y,Z" "TimeDomain_BodyAccelerometerJerk-mean-X" "TimeDomain_BodyAccelerometerJerk-mean-Y" "TimeDomain_BodyAccelerometerJerk-mean-Z" "TimeDomain_BodyAccelerometerJerk_StandardDeviation_X" "TimeDomain_BodyAccelerometerJerk-correlation-X,Z" "TimeDomain_BodyAccelerometerJerk-correlation-Y,Z" "TimeDomain_BodyGyroscope-mean-X" "TimeDomain_BodyGyroscope-mean-Y" "TimeDomain_BodyGyroscope-mean-Z" "TimeDomain_BodyGyroscope_StandardDeviation_X" "TimeDomain_BodyGyroscope-correlation-X,Z" "TimeDomain_BodyGyroscope-correlation-Y,Z" "TimeDomain_BodyGyroscopeJerk-mean-X" "TimeDomain_BodyGyroscopeJerk-mean-Y" "TimeDomain_BodyGyroscopeJerk-mean-Z" "TimeDomain_BodyGyroscopeJerk_StandardDeviation_X" "TimeDomain_BodyGyroscopeJerk-correlation-X,Z" "TimeDomain_BodyGyroscopeJerk-correlation-Y,Z" "TimeDomain_BodyAccelerometerMagnitude-arCoeff3" "TimeDomain_BodyAccelerometerMagnitude-arCoeff4" "TimeDomain_GravityAccelerometerMagnitude-arCoeff3" "TimeDomain_GravityAccelerometerMagnitude-arCoeff4" "TimeDomain_BodyAccelerometerJerkMagnitude-arCoeff3" "TimeDomain_BodyAccelerometerJerkMagnitude-arCoeff4" "TimeDomain_BodyGyroscopeMagnitude-arCoeff3" "TimeDomain_BodyGyroscopeMagnitude-arCoeff4" "TimeDomain_BodyGyroscopeJerkMagnitude-arCoeff3" "TimeDomain_BodyGyroscopeJerkMagnitude-arCoeff4" "FrequencyDomain_BodyAccelerometer-mean-X" "FrequencyDomain_BodyAccelerometer-mean-Y" "FrequencyDomain_BodyAccelerometer-mean-Z" "FrequencyDomain_BodyAccelerometer_StandardDeviation_X" "FrequencyDomain_BodyAccelerometer-maxInds-Y" "FrequencyDomain_BodyAccelerometer-maxInds-Z" "FrequencyDomain_BodyAccelerometer-meanFreq-X" "FrequencyDomain_BodyAccelerometer-bandsEnergy-1,24" "FrequencyDomain_BodyAccelerometer-bandsEnergy-25,48" "FrequencyDomain_BodyAccelerometerJerk-mean-X" "FrequencyDomain_BodyAccelerometerJerk-mean-Y" "FrequencyDomain_BodyAccelerometerJerk-mean-Z" "FrequencyDomain_BodyAccelerometerJerk_StandardDeviation_X" "FrequencyDomain_BodyAccelerometerJerk-maxInds-Y" "FrequencyDomain_BodyAccelerometerJerk-maxInds-Z" "FrequencyDomain_BodyAccelerometerJerk-meanFreq-X" "FrequencyDomain_BodyAccelerometerJerk-bandsEnergy-1,24" "FrequencyDomain_BodyAccelerometerJerk-bandsEnergy-25,48" "FrequencyDomain_BodyGyroscope-mean-X" "FrequencyDomain_BodyGyroscope-mean-Y" "FrequencyDomain_BodyGyroscope-mean-Z" "FrequencyDomain_BodyGyroscope_StandardDeviation_X" "FrequencyDomain_BodyGyroscope-maxInds-Y" "FrequencyDomain_BodyGyroscope-maxInds-Z" "FrequencyDomain_BodyGyroscope-meanFreq-X" "FrequencyDomain_BodyGyroscope-bandsEnergy-1,24" "FrequencyDomain_BodyGyroscope-bandsEnergy-25,48" "FrequencyDomain_BodyAccelerometerMagnitude-entropy" "FrequencyDomain_BodyAccelerometerMagnitude-skewness" "FrequencyDomain_BodyAccelerometerMagnitude-kurtosis" "FrequencyDomain_BodyBodyAccelerometerJerkMagnitude-entropy" "FrequencyDomain_BodyBodyAccelerometerJerkMagnitude-skewness" "FrequencyDomain_BodyBodyAccelerometerJerkMagnitude-kurtosis" "FrequencyDomain_BodyBodyGyroscopeMagnitude-entropy" "FrequencyDomain_BodyBodyGyroscopeMagnitude-skewness" "FrequencyDomain_BodyBodyGyroscopeMagnitude-kurtosis" "FrequencyDomain_BodyBodyGyroscopeJerkMagnitude-entropy"
"STANDING" 25 25 5 0.278013701621622 -0.0163569730274324 -0.107352957594595 -0.991970126756757 -0.212336683421622 0.336531850518919 0.929794733108108 -0.159316786486486 0.201182106486486 -0.993148267702703 -0.40738433072973 0.507851728710811 0.0752337295675676 0.0066321397672973 -0.00622808791433784 -0.988312658378378 0.0757323151743243 0.0737837234702703 -0.0247946750959459 -0.0698876853378378 0.0852685438243243 -0.971357421216216 0.0371690400621622 -0.541340316837838 -0.100473697756757 -0.0418294632148649 -0.0556979055540541 -0.977909693918919 -0.0333788525405405 -0.313778474066216 0.1843854701 -0.208698874786486 0.1843854701 -0.208698874786486 -0.0585087663878378 -0.19797559877027 0.133391468791892 -0.0736719346216216 -0.0109710939459459 -0.259014463382432 -0.990093202837838 -0.959846189054054 -0.974051231216216 -0.992851743243243 -0.845945945675676 -0.906444906121622 0.03435282285 -0.994574487567568 -0.999425290540541 -0.988404654864865 -0.972554452972973 -0.984832251216216 -0.989339890810811 -0.388108108108108 -0.225405405405405 0.186395511032432 -0.999527946351351 -0.999642082162162 -0.96807852527027 -0.97839988527027 -0.970456862567568 -0.97266417 -0.844812553513513 -0.835041938648649 -0.185802650362162 -0.999232907162162 -0.999732917432432 -0.842505026256757 -0.406269616947297 -0.672297447081081 -0.959020260810811 -0.509823208175676 -0.782670840121622 -0.624985759135135 -0.268666641755405 -0.596127156054054 -0.857426894459459
"WALKING" 25 25 1 0.278992759054054 -0.0186477624716216 -0.108737636297297 -0.596007443513514 -0.0205674382635135 0.0275081593412162 0.937483114459459 -0.127315870743243 0.188416273486486 -0.979499263243243 -0.606899643972973 -0.171284175416216 0.0721720712281081 0.00351115201418919 -0.00335098680675676 -0.607620931621622 0.190892403635135 -0.190605446454459 -0.0156305378067568 -0.0820768065347297 0.0867868736891892 -0.401158753783784 0.0787822622648649 -0.0145232832702703 -0.102377269321622 -0.0398986518064865 -0.0512696224225676 -0.507957094054054 -0.0331983891216216 -0.0218720267351351 0.0831452880152703 0.0456619033932432 0.0831452880152703 0.0456619033932432 -0.166373019243243 -0.0306730704972973 -0.0292042503918919 -0.0425163656309459 0.161720924290541 -0.334892213702703 -0.609038908918919 -0.251880271094595 -0.533563220540541 -0.591449956486486 -0.790990990945946 -0.899168396756757 -0.347641742675676 -0.833432528378378 -0.978213072297297 -0.625595376891892 -0.43445519972973 -0.659286392837838 -0.624145724594595 -0.554594594594595 -0.36972972972973 -0.223500510481081 -0.903818871756757 -0.979016501486486 -0.411909719594595 -0.678750350135135 -0.561322950945946 -0.406678108108108 -0.922406276081081 -0.766076421891892 -0.333688631904054 -0.901959973513514 -0.988587429864865 0.197562416689189 -0.340412921797297 -0.678790617432432 -0.00821609361404054 0.417067466594595 0.196756350367568 0.398544771081081 -0.440062525932432 -0.767233456621622 0.102862163289189
"WALKING_DOWNSTAIRS" 25 25 3 0.291329666206897 -0.0210170522987931 -0.107192376965517 -0.253756934258621 0.175115079332759 -0.343859116465517 0.929627532241379 -0.0724270175862069 0.21879595837931 -0.964470066724138 -0.426076065224138 0.0387901656034483 0.110656929396552 -0.0195416626931035 -0.0113348791672414 -0.501968387931034 0.339820810362069 -0.152741644465517 0.00299112856551724 -0.101115076366897 0.0980750249310345 -0.288824754586207 0.239546271478276 -0.109099172862069 -0.127952445399655 -0.0415203345874138 -0.0642078122381035 -0.430134387586207 0.132458339531034 -0.078362677987069 -0.19934720337931 0.133166493810345 -0.19934720337931 0.133166493810345 -0.0805889081724138 -0.0917274323896552 0.0588402600137931 -0.0780851670715517 0.092332035337931 -0.315384102068965 -0.372245192931034 -0.196381053741379 -0.556097089137931 -0.213028874331034 -0.804597699482759 -0.920424400344828 -0.554632665344828 -0.845189862931034 -0.978991302068966 -0.525789450689655 -0.415699643793103 -0.686843959310345 -0.522153341034483 -0.54 -0.468275862068966 -0.419732508103448 -0.923812288103448 -0.981362455689655 -0.217799723931034 -0.632916352241379 -0.410311447586207 -0.316252107741379 -0.933259175862069 -0.821640904827586 -0.269850388246552 -0.842110815862069 -0.981065346206897 0.453669354482759 -0.456244098275862 -0.766034613793103 0.134526389741379 -0.0821126688689655 -0.414271162017241 0.460582280344828 -0.245415107034483 -0.561288115155172 0.260881249913793
"WALKING_UPSTAIRS" 25 25 2 0.277995411384615 -0.0269863524264615 -0.126210440292308 -0.459775646153846 -0.250487726078462 -0.275742813 0.927693239538462 -0.217641282461538 0.108230986684615 -0.950878450307692 -0.563068605355385 -0.358456032261538 0.0740041435707692 0.00925514041553846 -0.0116906813498462 -0.663642746307692 0.00997074752153846 -0.0484293259692308 0.0556121923307692 -0.109437658104615 0.0996227385527692 -0.489011794784615 -0.4295538826 0.52013893882 -0.126481161061538 -0.0281452998369231 -0.0540452217153846 -0.693854902307692 -0.00629778411107692 -0.0959674030393846 -0.239961617733846 0.207780079881538 -0.239961617733846 0.207780079881538 -0.109689545746 -0.0355171344321538 -0.148906594900615 0.169521979092308 0.0689581284415385 -0.237571895772308 -0.521649838769231 -0.380150805384615 -0.542931828 -0.437975786923077 -0.862564103538462 -0.934911240461538 -0.593367433030769 -0.738024368923077 -0.987531403076923 -0.668208156461538 -0.640849424923077 -0.793266971230769 -0.690213625846154 -0.706461538461538 -0.717538461538462 -0.410294109653846 -0.965659784307692 -0.991986660307692 -0.476144998846154 -0.618579913384615 -0.575169715692308 -0.500119831476923 -0.948387096 -0.938461536461539 -0.380037333615385 -0.902066778307692 -0.990130235230769 0.229376857153846 -0.383114216584615 -0.720907859076923 -0.0759155763230769 -0.272060428692308 -0.596001686309231 0.290125821692308 -0.135992433315385 -0.528036701076923 0.0120082900863077
"LAYING" 26 26 6 0.271645864540789 -0.0191895728026316 -0.105002540289474 -0.969445445263158 0.0802664614697368 -0.165103652414474 -0.621309715263158 0.803015011578947 0.614523405921053 -0.944472488552632 0.115730613565789 -0.393965470118421 0.0866502529210526 0.0124420033513158 -0.00614755098663158 -0.989315824868421 0.191434864444737 -0.0594830031947368 -0.0170656239526316 -0.0903229228815789 0.152436344328947 -0.990328197763158 0.0562464767684211 -0.291620251131579 -0.100368640868421 -0.0396682720394737 -0.0711533355789474 -0.992665154868421 0.00828813330526316 -0.160063034442763 0.226551983973684 -0.228335626955263 0.226551983973684 -0.228335626955263 -0.0130712309815789 -0.0784721488592105 0.201904339315789 -0.253230960826316 -0.0843999696644737 0.152754008068421 -0.973262289210526 -0.983664034342105 -0.984923123552632 -0.967971891447368 -0.706140351013158 -0.661943319723684 -0.210237992646053 -0.999190722763158 -0.999717260263158 -0.989224043947368 -0.987115080789474 -0.987308252236842 -0.990410106973684 -0.252631578947368 -0.152631578947368 0.137090425315789 -0.999687467105263 -0.999774467631579 -0.988386324868421 -0.983127999342105 -0.970171219605263 -0.990970119605263 -0.887096774210526 -0.820326678157895 0.153049810180263 -0.997805329605263 -0.999578011578947 -0.901898655855263 -0.423488804371053 -0.671020034881579 -0.982928854868421 -0.548042853328947 -0.809126281144737 -0.727753137236842 -0.139948201565789 -0.417733694894737 -0.905719870131579
"SITTING" 26 26 4 0.258243530166667 -0.00713364541358974 -0.0974448692333333 -0.979768987948718 -0.462504830162821 0.376361984897436 0.782955611794872 0.223105562025641 0.314387627435897 -0.965082925641026 -0.76663516132641 0.495307795923077 0.0764443226333333 0.00692238958961538 -0.00780237981320513 -0.99225839525641 0.12802218970641 0.0457853427221795 -0.0370217449628205 -0.0840648503320513 0.0711109471666667 -0.991027700512821 0.261041579487821 -0.616392075847308 -0.095984817 -0.0403070205666667 -0.0487627204433077 -0.995882512051282 0.128616290358974 -0.123145361138462 0.0780677367742308 -0.0463234435397436 0.0780677367742308 -0.0463234435397436 -0.0942023501466667 -0.0925175466270513 0.0948840040602564 -0.0178103731025641 -0.0228679399487179 -0.204401446030769 -0.982579546025641 -0.954299410641026 -0.967519149358974 -0.978755176794872 -0.894017094230769 -0.955621301410256 -0.14901757589359 -0.992714220897436 -0.999477103589744 -0.992025427435897 -0.985862886410256 -0.987989982948718 -0.99329986051282 -0.294358974358974 -0.195897435897436 0.17657695075641 -0.99974515474359 -0.999793472820513 -0.990144882307692 -0.981740793333333 -0.970423693717949 -0.991318436410256 -0.944582298897436 -0.936339522435897 0.106739301755128 -0.997866509871795 -0.999765995512821 -0.841424773307692 -0.253368151998718 -0.510449528680769 -0.985415573205128 -0.602431833717949 -0.851931848974359 -0.708060580384615 -0.141909431983333 -0.465024558179487 -0.95855018025641
"STANDING" 26 26 5 0.281127035405405 -0.0166608306652703 -0.110237796416216 -0.993069368783784 -0.142027621290541 0.334005373310811 0.965460891621622 -0.140315421824324 0.0884142682297297 -0.992678782162162 -0.1639626083 0.632701031716216 0.0753578207972973 0.0081732226404054 -0.00219497782824324 -0.990498355 0.0289302132635135 0.0455355516013514 -0.0245345837959459 -0.0731385762635135 0.0776706781351351 -0.973785111216216 -0.0856758057378378 -0.466542101105405 -0.100355997108108 -0.0409011992972973 -0.0532541948283784 -0.978472409324324 -0.075685651772973 -0.208873751028378 0.182134807568919 -0.166567592602703 0.182134807568919 -0.166567592602703 -0.051754682522973 -0.0612756681608108 0.180432338622973 -0.104980633163514 -0.0450243150310811 -0.176519826245946 -0.991993372297297 -0.958402317837838 -0.97321515527027 -0.993702408378378 -0.92522522472973 -0.92931392927027 0.0910191269432432 -0.997621014864865 -0.99964192945946 -0.990586982162162 -0.976267058648649 -0.984563921216216 -0.991275662027027 -0.420540540540541 -0.243243243243243 0.267659898704054 -0.999553557432432 -0.999695444594595 -0.969364268513514 -0.98388591027027 -0.974459323783784 -0.975321645675676 -0.840453356216216 -0.903075489189189 -0.166415001236892 -0.999285067162162 -0.999852520540541 -0.821102041756757 -0.303520127972838 -0.561224617945946 -0.947149697972973 -0.511379518675676 -0.794184279594595 -0.652645447310811 -0.198847688224459 -0.509589934813649 -0.861353956702703
"WALKING" 26 26 1 0.279264443728814 -0.0154259586949153 -0.108927011474576 -0.340185527559322 -0.1356579494 0.12803502179661 0.960647754576271 -0.133922185084746 0.108738699508475 -0.980055651016949 -0.185144721898136 0.233123454864407 0.0652303740728813 0.0196712144372881 -0.00618305784355932 -0.328452881355932 -0.253323837779661 -0.175076500135593 -0.00334085938813559 -0.0841507651508475 0.0851069247830508 -0.492885711355932 -0.124285733016949 0.155935120810169 -0.099411456038983 -0.0456538283033898 -0.0492240545355932 -0.417438636101695 -0.127171399491525 0.0236828028474576 0.0910993082610169 -0.00335782971101695 0.0910993082610169 -0.00335782971101695 0.0328302345288136 0.00541384142372881 0.152901635854237 -0.00632312048474576 -0.186334249005593 0.0577410784735593 -0.321959549661017 -0.146702156576271 -0.33953964559322 -0.34799792561017 -0.779661016271186 -0.538461538542373 -0.299293909932203 -0.78183687661017 -0.900554027627119 -0.36422676440678 -0.298531982474576 -0.398673189830508 -0.351065957627119 -0.317966101694915 -0.271186440677966 -0.254935528889831 -0.706158437966102 -0.909318165932203 -0.368112905762712 -0.56182776559322 -0.318516813050847 -0.532999609491525 -0.233460908101695 -0.659848043050847 -0.0837596098474576 -0.793154757627119 -0.940609401525424 0.384071337627119 -0.439462877627119 -0.741088417457627 0.306902529322034 0.0778496853813559 -0.261302670847458 0.468342105932203 -0.342140368830508 -0.643463763932203 0.306411120677966
"WALKING_DOWNSTAIRS" 26 26 3 0.2792845828 -0.01262580966778 -0.1064396194 0.17395384962 0.28061720292 0.07170193078 0.9467972718 -0.0799003729 0.1539063202 -0.9627219918 -0.20290928333 0.363082304384 0.111470787918 -0.007131601642 -0.01189114264 -0.128111641206 0.25491761278 -0.07405830546 -0.010752208236 -0.1003822042168 0.082221399603 -0.33131291446 0.1505714956 -0.342238863 -0.0992465275036 -0.037268109685 -0.05105874094 -0.170842676616 0.21013310745 -0.4435720996 0.0747527011028 -0.008498916562 0.0747527011028 -0.008498916562 -0.07524900494 0.10537481875 -0.0059378651998 0.06562467298 -0.118198038052 0.078770077112 0.022800096142 -0.006237000044 -0.2796400557 0.22678384386 -0.45466666694 -0.33692307566 -0.5514383554 -0.7411681416 -0.9174178778 -0.201368098258 -0.165552378156 -0.3601146078 -0.130825898392 -0.5016 -0.3608 -0.5212878612 -0.6677039198 -0.9199604248 -0.12591815458 -0.44312621 -0.22138882542 -0.3981998635 -0.45806451524 -0.53379310304 -0.10932502666 -0.7779891298 -0.9515414424 0.6057389052 -0.36967576104 -0.706269768 0.3992275694 0.24570237284 -0.047926671526 0.615823344 -0.507219518132 -0.7833938343 0.4616918658
"WALKING_UPSTAIRS" 26 26 2 0.272691394545455 -0.0281633797398182 -0.121943461236364 -0.169006952418182 -0.101605681534545 0.144074925923636 0.942095257090909 -0.246169656181818 -0.00199310572363636 -0.962011392181818 0.10590449944 0.0480866870909091 0.0755645318545455 0.00209171684890909 -0.0117089275472727 -0.290879965872727 -0.0744804093109091 0.301886880069091 -0.0247950825654545 -0.0657601804418182 0.0721458973490909 -0.550274396 -0.111671386507273 0.231526015145455 -0.0975590199454545 -0.0386244096705455 -0.0595558392545455 -0.515829417272727 0.273533173218182 -0.241543919654545 -0.230708020769091 0.114119271849455 -0.230708020769091 0.114119271849455 -0.167429023230909 0.251510269509091 0.249193146192727 -0.0956595453272727 0.0861085656309091 0.0920679982218182 -0.242820756127273 -0.185528313272727 -0.499502759272727 -0.142843838381818 -0.812121212 -0.865734264363636 -0.384393859890909 -0.815278029090909 -0.969428873454545 -0.304540556345455 -0.419344696 -0.639741264909091 -0.342075432 -0.638545454545455 -0.426181818181818 -0.222513914852727 -0.917783593636364 -0.968518938363636 -0.427686570727273 -0.617112539636364 -0.342703926363636 -0.590812298 -0.930791787818182 -0.93103448 -0.0693017133890909 -0.761718903272727 -0.951159072545455 0.521589007090909 -0.272557020890909 -0.556171565454545 0.332240854690909 -0.381222711690909 -0.741224859636364 0.421734179636364 -0.3979019558 -0.729153571636364 0.255029291145455
"LAYING" 27 27 6 0.274102492432432 -0.0179867611216216 -0.107699732837838 -0.978455153108108 -0.154639840469459 -0.17391404665 -0.530434604864865 0.567879494054054 0.84539238027027 -0.971183862702703 -0.372417386737838 -0.380163748459459 0.0766268551324324 0.0126491088851351 -0.000685549292837838 -0.986471899324324 0.115302217990541 -0.0485304569418919 -0.0195427328781081 -0.0957839566891892 0.118738360783784 -0.988837212162162 0.248670890081081 -0.466267574189189 -0.101147695256757 -0.0362186160902703 -0.0642797849864865 -0.993503720810811 0.114950176836486 -0.237452866540541 0.185136786012162 -0.195586235197297 0.185136786012162 -0.195586235197297 -0.117219351425676 -0.11556534585 0.130817864901351 -0.134351206135135 0.00444334812702703 -0.133277972891892 -0.980631846891892 -0.982915951891892 -0.987356589864865 -0.977615702567568 -0.707207206351351 -0.691268191 -0.173719387825676 -0.999489518918919 -0.999790058648649 -0.986679572567568 -0.985257277297297 -0.988033129054054 -0.987477465405405 -0.269189189189189 -0.217297297297297 0.0961256024564865 -0.999735840540541 -0.999786802702703 -0.987028539054054 -0.986795837297297 -0.979202019189189 -0.989382328918919 -0.819529207027027 -0.754892823378378 0.0911101099674324 -0.998844752972973 -0.99980639527027 -0.912224963378378 -0.503641192824324 -0.744034122837838 -0.981895756891892 -0.563622305824324 -0.804715283472973 -0.799233826486486 -0.245224812221622 -0.49279052127027 -0.950271832972973
"SITTING" 27 27 4 0.273941302571429 -0.0155269799285714 -0.105521912588571 -0.988580107714286 -0.387810923071429 0.279720996407714 0.839464714 0.212947021371429 0.276417431042857 -0.982445738 -0.757924607414286 0.657064690314286 0.0779038963571429 0.004670724222 -0.00611285425957143 -0.990658097857143 0.0204560526137143 0.0659501032158571 -0.0371830822285714 -0.0797345645214286 0.0833752812157143 -0.988492425142857 0.400311950228571 -0.506337943658571 -0.0951635808 -0.0396410809285714 -0.0503883556285714 -0.993640318285714 0.181447318700857 -0.0523731964328571 0.185539695084143 -0.208157126328571 0.185539695084143 -0.208157126328571 -0.0864393593928571 -0.12665448481 0.129472178867143 -0.0785342623128571 -0.0160095333571429 -0.189063894144286 -0.988682108428571 -0.974057855571429 -0.974665817 -0.988659196428571 -0.787619047428571 -0.912087912185714 -0.0585153003971429 -0.996462621142857 -0.999567331857143 -0.990839607428571 -0.985238583714286 -0.987087721142857 -0.991292270714286 -0.323428571428571 -0.219428571428571 0.194318820804286 -0.999703254714286 -0.999759641714286 -0.987207904714286 -0.984141119142857 -0.976848134285714 -0.988984618428571 -0.931797234428571 -0.933004926271429 0.0280636008338571 -0.999070929 -0.999805037142857 -0.897321906428571 -0.421691221771429 -0.666386316332857 -0.980810157285714 -0.5398383461 -0.808911335857143 -0.746244711857143 -0.180560760757143 -0.473644917685714 -0.930983293857143
"STANDING" 27 27 5 0.279566921625 -0.016593236445 -0.107835818025 -0.9919515835 -0.04668812505775 0.192438369717625 0.965351492 -0.188504847375 -0.00557416876082625 -0.994012162875 0.1691842781625 0.4185798018875 0.074969980825 0.0122433312349875 -0.00137950299425 -0.987628362 0.10590490829075 0.04017428531125 -0.026731653905 -0.067507120075 0.07168414632375 -0.9699020075 0.1461179155875 -0.5211207708875 -0.0987605078625 -0.0417471753375 -0.051403918985 -0.9826424495 0.0682933571125 -0.268537621269125 0.22982915748875 -0.2012258802 0.22982915748875 -0.2012258802 -0.07330120867625 -0.04451918273125 0.1852245453625 -0.06062948065 0.0221486736475 -0.25617449275 -0.99012181225 -0.961356141125 -0.97414624525 -0.99287582525 -0.8524999998375 -0.932692307625 0.13780485515 -0.997146742375 -0.999690980375 -0.987771749375 -0.97586868 -0.9851113755 -0.98860681 -0.306 -0.2195 0.29614372759125 -0.999609923625 -0.999735858375 -0.970149628875 -0.983731873 -0.980862493125 -0.970221836375 -0.84193548375 -0.846551723875 -0.24681962557625 -0.999505845375 -0.999876906375 -0.852939561625 -0.38811381359875 -0.6458223863125 -0.955181954375 -0.50242798485 -0.77162544995 -0.670673604675 -0.2124255099525 -0.54511303465 -0.90551484125
"WALKING" 27 27 1 0.276849485438596 -0.0166478783221912 -0.112822289263158 -0.348475560526316 -0.0240527256350877 0.368332548070175 0.944759287368421 -0.187497034561404 -0.126210937305263 -0.979866136842105 0.307605365578947 0.268324459736842 0.0684331971807018 0.00161230290877193 -0.020752327245614 -0.316184021578947 0.349340231122807 0.0601572764421053 -0.08558835714 -0.0365348163649123 0.118267750196491 -0.606860248596491 -0.203311824631579 0.53832575245614 -0.0786163508824035 -0.0476974404561403 -0.0650247552701754 -0.523256879298246 0.164815803964912 0.284315163877193 0.00602180512280702 -0.0982154487526316 0.00602180512280702 -0.0982154487526316 -0.138630504357895 -0.060263666322807 0.368801678775439 -0.208760805010526 -0.0344027449525965 -0.121991189970175 -0.308702374385965 -0.13678354122807 -0.312372595438596 -0.365256349298246 -0.466666665438596 -0.676113358421053 -0.301660253842105 -0.754647595964912 -0.911872005789474 -0.345482736842105 -0.194767362438596 -0.382617091578947 -0.346610413333333 -0.211228070175439 -0.28 -0.268722350470175 -0.703759214736842 -0.916427737017544 -0.498017935263158 -0.534724231403509 -0.318182379824561 -0.642349125614035 -0.615166953508772 -0.598306113333333 -0.0405734629829825 -0.719128869122807 -0.965578364912281 0.439438042280702 -0.601164773333333 -0.857867484561403 0.348499807719298 -0.209369493850877 -0.60897942245614 0.453569804035088 -0.316411872350877 -0.658520270350877 0.319406888192982
"WALKING_DOWNSTAIRS" 27 27 3 0.2975441875 -0.0135564467159091 -0.112837694688636 0.167407531090909 -0.440644389977273 0.461153452977273 0.931380178636364 -0.166938774772727 -0.140047614122727 -0.946975165 0.407260253227273 0.464624839068182 0.0936273220295455 0.0159869469363636 -0.00985034750909091 -0.00358338882727273 -0.129267358386364 0.398197899920455 -0.159826551905227 -0.0163131590545455 0.152695027609091 -0.363722908386364 0.0921416002818182 -0.29356182525 -0.0515814754272727 -0.0642023574227273 -0.0621043700545455 -0.493837613409091 0.307334896411364 -0.260809417277273 -0.117343866381818 0.16606674045 -0.117343866381818 0.16606674045 -0.138410389136364 -0.0428301177320455 0.267302319909091 -0.147117352152273 -0.149524351340909 0.119204851868182 0.0829831545090909 -0.0626729573068182 -0.241600361090909 0.194912716568182 -0.748484846136364 -0.569930068772727 -0.390366905 -0.707932015909091 -0.883150868863636 -0.0437826262613636 -0.170975270611364 -0.343626396295455 -0.0522811342045455 -0.281818181818182 -0.358181818181818 -0.331351997727273 -0.7478510375 -0.882282442045455 -0.2966286115 -0.402132810611364 -0.144904904113636 -0.390968436431818 -0.222873900272727 -0.625391851136364 -0.181812746586364 -0.733124639090909 -0.858193978409091 0.685489673636364 -0.376614889886364 -0.667872854318182 0.523666531136364 -0.131222701670455 -0.443857242772727 0.556273775909091 -0.293086634809091 -0.622574667272727 0.458017958636364
"WALKING_UPSTAIRS" 27 27 2 0.265770253921569 -0.0200953324078431 -0.123530438196078 -0.295439547254902 -0.451851862156863 0.309789107843137 0.868000278627451 -0.229278659607843 -0.294642640196078 -0.956433874705882 0.240676026876471 -0.208349135215686 0.0734763532039216 -0.0140229374470588 0.0067467910745098 -0.468066189411765 -0.290565351464706 0.436153893921569 -0.0940344886803922 0.00212499391686275 0.140129855776471 -0.562461004705882 -0.196202963684314 0.267988678147059 -0.0937518711117647 -0.0509235220237255 -0.0629013722509804 -0.695774947647059 0.0536539526882353 -0.266901688431373 -0.104195553468627 0.0864340601568627 -0.104195553468627 0.0864340601568627 0.0192618324235294 -0.199060922866667 0.0570600427862745 -0.00545248831372549 -0.100537660941765 -0.102351435076471 -0.417607401176471 -0.249688517843137 -0.418886395098039 -0.253504065686275 -0.899346402745098 -0.773755656666667 -0.465425792352941 -0.69249848372549 -0.965525888235294 -0.50311385627451 -0.44246561254902 -0.608544241568627 -0.47892337254902 -0.510588235294118 -0.764705882352941 -0.361648357411765 -0.887483139803922 -0.96644247372549 -0.544369229411765 -0.594092579607843 -0.400528455490196 -0.574254281745098 -0.802656544666667 -0.93103448 -0.238720731606078 -0.64713914372549 -0.97788059254902 0.354909661764706 -0.279439413464706 -0.602491224705882 0.13955887944902 0.168111894439216 -0.104957459705882 0.346391499411765 -0.130759130705882 -0.485457139803922 0.182543794970588
"LAYING" 28 28 6 0.2759134825 -0.0167537858225 -0.1083448529625 -0.9688882955 -0.37583380714375 -0.445828273625 -0.490334541875 0.1440732745 0.0157570025 -0.970599089375 -0.5614799804625 -0.8053282173 0.0780770644 0.005939923320625 0.006009719386425 -0.9801647165 0.0539877207775 0.085856176130625 -0.017367705735 -0.097448733725 0.09357912315 -0.95516227975 0.293638542 -0.39519563995625 -0.1045116270375 -0.03560100499625 -0.05345019146375 -0.9608029485 0.31617122693375 -0.31702121421 0.1383900596625 -0.14976642226125 0.1383900596625 -0.14976642226125 -0.0460061503625 -0.09623740102 0.08421662036375 -0.06548038875625 -0.0364067206625 -0.1351626183825 -0.9739308675 -0.958436369 -0.961115672375 -0.967324863875 -0.960833333125 -0.7971153844625 -0.33011001977875 -0.996444204875 -0.999048966125 -0.980013419 -0.978094827375 -0.970251565375 -0.98220590125 -0.3215 -0.305 0.104292020185 -0.998113439625 -0.9992327165 -0.946804234625 -0.9658244555 -0.961164844875 -0.958092114 -0.895161289875 -0.820689655125 -0.2588609698375 -0.997600032625 -0.999335676 -0.77115640895 -0.17300808188125 -0.466528947135 -0.913355407375 -0.461837828245875 -0.7549343136375 -0.48930963208875 -0.238615188245 -0.5627881449375 -0.7436721083875
